"corpus","word_length","n_words","ngram","trigram","method","pos1","pos2","pos3","pos4","pos5","pos6","pos7","pos8"
"subtlex_uk",5,19318,"trigram","ZCI","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCO","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZCZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDA","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDI","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDY","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZDZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEA","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEB","type",3,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEC","type",0,1,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZED","type",0,0,8,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEE","type",2,1,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEF","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEG","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEI","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEK","type",0,1,3,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEL","type",4,0,4,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEM","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEN","type",5,0,5,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEP","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZER","type",2,1,11,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZES","type",2,1,9,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZET","type",1,0,3,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEV","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEY","type",0,0,5,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZEZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFA","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFI","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZFZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGA","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGI","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZGZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHA","type",1,1,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHE","type",2,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHI","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHO","type",2,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHU","type",2,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZHZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIA","type",0,0,5,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIC","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZID","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIE","type",0,1,4,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIG","type",5,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZII","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIL","type",3,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIM","type",1,1,2,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIN","type",3,1,2,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIO","type",0,0,4,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIP","type",2,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIQ","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIR","type",1,0,2,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIS","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIT","type",1,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZIZ","type",2,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJA","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJI","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZJZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKA","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKI","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZKZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLA","type",0,0,2,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLE","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLI","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLO","type",1,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZLZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMA","type",0,2,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMD","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZME","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMI","type",0,2,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZML","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMO","type",0,0,1,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMR","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMS","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMT","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMU","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMV","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMW","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMX","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMY","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZMZ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNA","type",0,1,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNB","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNC","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZND","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNE","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNF","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNG","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNH","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNI","type",0,1,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNJ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNK","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNL","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNM","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNN","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNO","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNP","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNQ","type",0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"trigram","ZNR","type",0,0,0,NA,NA,NA,NA,NA
