"corpus","word_length","n_words","ngram","trigram","method","freq"
"subtlex_uk",7,26018,"trigram","ULL","token",12737
"subtlex_uk",7,26018,"trigram","ULM","token",51.0000000000002
"subtlex_uk",7,26018,"trigram","ULN","token",0
"subtlex_uk",7,26018,"trigram","ULO","token",20
"subtlex_uk",7,26018,"trigram","ULP","token",949
"subtlex_uk",7,26018,"trigram","ULQ","token",0
"subtlex_uk",7,26018,"trigram","ULR","token",31.0000000000003
"subtlex_uk",7,26018,"trigram","ULS","token",1996
"subtlex_uk",7,26018,"trigram","ULT","token",32798.0000000001
"subtlex_uk",7,26018,"trigram","ULU","token",635.000000000004
"subtlex_uk",7,26018,"trigram","ULV","token",47.9999999999995
"subtlex_uk",7,26018,"trigram","ULW","token",231
"subtlex_uk",7,26018,"trigram","ULX","token",0
"subtlex_uk",7,26018,"trigram","ULY","token",162.999999999999
"subtlex_uk",7,26018,"trigram","ULZ","token",40.0000000000001
"subtlex_uk",7,26018,"trigram","UMA","token",1111
"subtlex_uk",7,26018,"trigram","UMB","token",25690.9999999999
"subtlex_uk",7,26018,"trigram","UMC","token",0
"subtlex_uk",7,26018,"trigram","UMD","token",200
"subtlex_uk",7,26018,"trigram","UME","token",9969.99999999998
"subtlex_uk",7,26018,"trigram","UMF","token",94.0000000000009
"subtlex_uk",7,26018,"trigram","UMG","token",0
"subtlex_uk",7,26018,"trigram","UMH","token",11
"subtlex_uk",7,26018,"trigram","UMI","token",198
"subtlex_uk",7,26018,"trigram","UMJ","token",0
"subtlex_uk",7,26018,"trigram","UMK","token",6.99999999999993
"subtlex_uk",7,26018,"trigram","UML","token",98.0000000000003
"subtlex_uk",7,26018,"trigram","UMM","token",6880.00000000001
"subtlex_uk",7,26018,"trigram","UMN","token",870.000000000009
"subtlex_uk",7,26018,"trigram","UMO","token",2187.00000000002
"subtlex_uk",7,26018,"trigram","UMP","token",14716
"subtlex_uk",7,26018,"trigram","UMQ","token",56.9999999999999
"subtlex_uk",7,26018,"trigram","UMR","token",0
"subtlex_uk",7,26018,"trigram","UMS","token",1777
"subtlex_uk",7,26018,"trigram","UMT","token",310.999999999998
"subtlex_uk",7,26018,"trigram","UMU","token",119
"subtlex_uk",7,26018,"trigram","UMV","token",11
"subtlex_uk",7,26018,"trigram","UMW","token",0
"subtlex_uk",7,26018,"trigram","UMX","token",0
"subtlex_uk",7,26018,"trigram","UMY","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","UMZ","token",0
"subtlex_uk",7,26018,"trigram","UNA","token",3794
"subtlex_uk",7,26018,"trigram","UNB","token",677
"subtlex_uk",7,26018,"trigram","UNC","token",36659.9999999999
"subtlex_uk",7,26018,"trigram","UND","token",39249
"subtlex_uk",7,26018,"trigram","UNE","token",11804.9999999999
"subtlex_uk",7,26018,"trigram","UNF","token",1096
"subtlex_uk",7,26018,"trigram","UNG","token",11023
"subtlex_uk",7,26018,"trigram","UNH","token",3416.00000000001
"subtlex_uk",7,26018,"trigram","UNI","token",7050.99999999997
"subtlex_uk",7,26018,"trigram","UNJ","token",121
"subtlex_uk",7,26018,"trigram","UNK","token",4817
"subtlex_uk",7,26018,"trigram","UNL","token",4631.99999999996
"subtlex_uk",7,26018,"trigram","UNM","token",102
"subtlex_uk",7,26018,"trigram","UNN","token",46672.0000000001
"subtlex_uk",7,26018,"trigram","UNO","token",37.0000000000001
"subtlex_uk",7,26018,"trigram","UNP","token",46.0000000000001
"subtlex_uk",7,26018,"trigram","UNQ","token",52
"subtlex_uk",7,26018,"trigram","UNR","token",1127
"subtlex_uk",7,26018,"trigram","UNS","token",3201.99999999999
"subtlex_uk",7,26018,"trigram","UNT","token",124414.999999999
"subtlex_uk",7,26018,"trigram","UNU","token",13003.0000000001
"subtlex_uk",7,26018,"trigram","UNV","token",119.999999999999
"subtlex_uk",7,26018,"trigram","UNW","token",330.999999999998
"subtlex_uk",7,26018,"trigram","UNX","token",0
"subtlex_uk",7,26018,"trigram","UNY","token",3.99999999999996
"subtlex_uk",7,26018,"trigram","UNZ","token",8.00000000000003
"subtlex_uk",7,26018,"trigram","UOA","token",0
"subtlex_uk",7,26018,"trigram","UOB","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UOC","token",0
"subtlex_uk",7,26018,"trigram","UOD","token",4.99999999999996
"subtlex_uk",7,26018,"trigram","UOE","token",0
"subtlex_uk",7,26018,"trigram","UOF","token",6.00000000000005
"subtlex_uk",7,26018,"trigram","UOG","token",0
"subtlex_uk",7,26018,"trigram","UOH","token",0
"subtlex_uk",7,26018,"trigram","UOI","token",36.0000000000002
"subtlex_uk",7,26018,"trigram","UOJ","token",0
"subtlex_uk",7,26018,"trigram","UOK","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UOL","token",0
"subtlex_uk",7,26018,"trigram","UOM","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UON","token",15.9999999999999
"subtlex_uk",7,26018,"trigram","UOO","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","UOP","token",8.0000000000001
"subtlex_uk",7,26018,"trigram","UOQ","token",0
"subtlex_uk",7,26018,"trigram","UOR","token",28.0000000000002
"subtlex_uk",7,26018,"trigram","UOS","token",0
"subtlex_uk",7,26018,"trigram","UOT","token",505.999999999998
"subtlex_uk",7,26018,"trigram","UOU","token",613.999999999998
"subtlex_uk",7,26018,"trigram","UOV","token",0
"subtlex_uk",7,26018,"trigram","UOW","token",0
"subtlex_uk",7,26018,"trigram","UOX","token",0
"subtlex_uk",7,26018,"trigram","UOY","token",418.000000000004
"subtlex_uk",7,26018,"trigram","UOZ","token",0
"subtlex_uk",7,26018,"trigram","UPA","token",14
"subtlex_uk",7,26018,"trigram","UPB","token",11.9999999999999
"subtlex_uk",7,26018,"trigram","UPC","token",427.000000000004
"subtlex_uk",7,26018,"trigram","UPD","token",1117.99999999999
"subtlex_uk",7,26018,"trigram","UPE","token",367
"subtlex_uk",7,26018,"trigram","UPF","token",649
"subtlex_uk",7,26018,"trigram","UPG","token",826.999999999995
"subtlex_uk",7,26018,"trigram","UPH","token",60.0000000000002
"subtlex_uk",7,26018,"trigram","UPI","token",1300.99999999999
"subtlex_uk",7,26018,"trigram","UPJ","token",0
"subtlex_uk",7,26018,"trigram","UPK","token",0
"subtlex_uk",7,26018,"trigram","UPL","token",3718.00000000001
"subtlex_uk",7,26018,"trigram","UPM","token",0
"subtlex_uk",7,26018,"trigram","UPN","token",0
"subtlex_uk",7,26018,"trigram","UPO","token",190
"subtlex_uk",7,26018,"trigram","UPP","token",62576.9999999999
"subtlex_uk",7,26018,"trigram","UPQ","token",0
"subtlex_uk",7,26018,"trigram","UPR","token",3367
"subtlex_uk",7,26018,"trigram","UPS","token",1205
"subtlex_uk",7,26018,"trigram","UPT","token",2532.99999999999
"subtlex_uk",7,26018,"trigram","UPU","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UPV","token",0
"subtlex_uk",7,26018,"trigram","UPW","token",1571
"subtlex_uk",7,26018,"trigram","UPX","token",0
"subtlex_uk",7,26018,"trigram","UPY","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UPZ","token",0
"subtlex_uk",7,26018,"trigram","UQA","token",0
"subtlex_uk",7,26018,"trigram","UQB","token",0
"subtlex_uk",7,26018,"trigram","UQC","token",0
"subtlex_uk",7,26018,"trigram","UQD","token",0
"subtlex_uk",7,26018,"trigram","UQE","token",0
"subtlex_uk",7,26018,"trigram","UQF","token",0
"subtlex_uk",7,26018,"trigram","UQG","token",0
"subtlex_uk",7,26018,"trigram","UQH","token",0
"subtlex_uk",7,26018,"trigram","UQI","token",0
"subtlex_uk",7,26018,"trigram","UQJ","token",0
"subtlex_uk",7,26018,"trigram","UQK","token",0
"subtlex_uk",7,26018,"trigram","UQL","token",0
"subtlex_uk",7,26018,"trigram","UQM","token",0
"subtlex_uk",7,26018,"trigram","UQN","token",0
"subtlex_uk",7,26018,"trigram","UQO","token",0
"subtlex_uk",7,26018,"trigram","UQP","token",0
"subtlex_uk",7,26018,"trigram","UQQ","token",0
"subtlex_uk",7,26018,"trigram","UQR","token",0
"subtlex_uk",7,26018,"trigram","UQS","token",0
"subtlex_uk",7,26018,"trigram","UQT","token",17.0000000000001
"subtlex_uk",7,26018,"trigram","UQU","token",420
"subtlex_uk",7,26018,"trigram","UQV","token",0
"subtlex_uk",7,26018,"trigram","UQW","token",0
"subtlex_uk",7,26018,"trigram","UQX","token",0
"subtlex_uk",7,26018,"trigram","UQY","token",0
"subtlex_uk",7,26018,"trigram","UQZ","token",0
"subtlex_uk",7,26018,"trigram","URA","token",21071
"subtlex_uk",7,26018,"trigram","URB","token",2967
"subtlex_uk",7,26018,"trigram","URC","token",3439.99999999998
"subtlex_uk",7,26018,"trigram","URD","token",7551.00000000002
"subtlex_uk",7,26018,"trigram","URE","token",119130
"subtlex_uk",7,26018,"trigram","URF","token",10500
"subtlex_uk",7,26018,"trigram","URG","token",13218
"subtlex_uk",7,26018,"trigram","URH","token",0
"subtlex_uk",7,26018,"trigram","URI","token",15869
"subtlex_uk",7,26018,"trigram","URJ","token",0
"subtlex_uk",7,26018,"trigram","URK","token",2857.99999999998
"subtlex_uk",7,26018,"trigram","URL","token",1631
"subtlex_uk",7,26018,"trigram","URM","token",1892.99999999999
"subtlex_uk",7,26018,"trigram","URN","token",47741.9999999999
"subtlex_uk",7,26018,"trigram","URO","token",1641.00000000001
"subtlex_uk",7,26018,"trigram","URP","token",8050.99999999999
"subtlex_uk",7,26018,"trigram","URQ","token",0
"subtlex_uk",7,26018,"trigram","URR","token",16918
"subtlex_uk",7,26018,"trigram","URS","token",25218
"subtlex_uk",7,26018,"trigram","URT","token",38310.9999999999
"subtlex_uk",7,26018,"trigram","URU","token",452.999999999999
"subtlex_uk",7,26018,"trigram","URV","token",9494.00000000004
"subtlex_uk",7,26018,"trigram","URW","token",12
"subtlex_uk",7,26018,"trigram","URX","token",0
"subtlex_uk",7,26018,"trigram","URY","token",40167.9999999998
"subtlex_uk",7,26018,"trigram","URZ","token",65.0000000000003
"subtlex_uk",7,26018,"trigram","USA","token",4781.00000000004
"subtlex_uk",7,26018,"trigram","USB","token",17742
"subtlex_uk",7,26018,"trigram","USC","token",3019.99999999998
"subtlex_uk",7,26018,"trigram","USD","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","USE","token",362068.000000002
"subtlex_uk",7,26018,"trigram","USF","token",0
"subtlex_uk",7,26018,"trigram","USG","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","USH","token",17736
"subtlex_uk",7,26018,"trigram","USI","token",30492
"subtlex_uk",7,26018,"trigram","USJ","token",0
"subtlex_uk",7,26018,"trigram","USK","token",451.000000000002
"subtlex_uk",7,26018,"trigram","USL","token",2271.99999999999
"subtlex_uk",7,26018,"trigram","USM","token",47.9999999999997
"subtlex_uk",7,26018,"trigram","USN","token",3.99999999999996
"subtlex_uk",7,26018,"trigram","USO","token",41.9999999999999
"subtlex_uk",7,26018,"trigram","USP","token",7824.00000000006
"subtlex_uk",7,26018,"trigram","USQ","token",21.9999999999999
"subtlex_uk",7,26018,"trigram","USR","token",0
"subtlex_uk",7,26018,"trigram","USS","token",23067
"subtlex_uk",7,26018,"trigram","UST","token",34784
"subtlex_uk",7,26018,"trigram","USU","token",26703.0000000001
"subtlex_uk",7,26018,"trigram","USV","token",0
"subtlex_uk",7,26018,"trigram","USW","token",46.0000000000004
"subtlex_uk",7,26018,"trigram","USX","token",0
"subtlex_uk",7,26018,"trigram","USY","token",71.9999999999995
"subtlex_uk",7,26018,"trigram","USZ","token",8.99999999999991
"subtlex_uk",7,26018,"trigram","UTA","token",328.000000000002
"subtlex_uk",7,26018,"trigram","UTB","token",418.000000000001
"subtlex_uk",7,26018,"trigram","UTC","token",6500.00000000005
"subtlex_uk",7,26018,"trigram","UTD","token",2000.99999999999
"subtlex_uk",7,26018,"trigram","UTE","token",67037.0000000002
"subtlex_uk",7,26018,"trigram","UTF","token",1128.99999999999
"subtlex_uk",7,26018,"trigram","UTG","token",79.9999999999998
"subtlex_uk",7,26018,"trigram","UTH","token",2073.00000000001
"subtlex_uk",7,26018,"trigram","UTI","token",8952.99999999995
"subtlex_uk",7,26018,"trigram","UTJ","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UTK","token",53.0000000000004
"subtlex_uk",7,26018,"trigram","UTL","token",4500.00000000001
"subtlex_uk",7,26018,"trigram","UTM","token",18.9999999999998
"subtlex_uk",7,26018,"trigram","UTN","token",799.999999999996
"subtlex_uk",7,26018,"trigram","UTO","token",688
"subtlex_uk",7,26018,"trigram","UTP","token",231.000000000002
"subtlex_uk",7,26018,"trigram","UTQ","token",0
"subtlex_uk",7,26018,"trigram","UTR","token",2554
"subtlex_uk",7,26018,"trigram","UTS","token",44742.9999999997
"subtlex_uk",7,26018,"trigram","UTT","token",45510.0000000002
"subtlex_uk",7,26018,"trigram","UTU","token",1709.00000000001
"subtlex_uk",7,26018,"trigram","UTV","token",6.00000000000005
"subtlex_uk",7,26018,"trigram","UTW","token",322.999999999999
"subtlex_uk",7,26018,"trigram","UTX","token",0
"subtlex_uk",7,26018,"trigram","UTY","token",160.000000000001
"subtlex_uk",7,26018,"trigram","UTZ","token",49
"subtlex_uk",7,26018,"trigram","UUA","token",0
"subtlex_uk",7,26018,"trigram","UUB","token",0
"subtlex_uk",7,26018,"trigram","UUC","token",0
"subtlex_uk",7,26018,"trigram","UUD","token",0
"subtlex_uk",7,26018,"trigram","UUE","token",0
"subtlex_uk",7,26018,"trigram","UUF","token",0
"subtlex_uk",7,26018,"trigram","UUG","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","UUH","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UUI","token",0
"subtlex_uk",7,26018,"trigram","UUJ","token",0
"subtlex_uk",7,26018,"trigram","UUK","token",0
"subtlex_uk",7,26018,"trigram","UUL","token",0
"subtlex_uk",7,26018,"trigram","UUM","token",25.0000000000001
"subtlex_uk",7,26018,"trigram","UUN","token",0
"subtlex_uk",7,26018,"trigram","UUO","token",0
"subtlex_uk",7,26018,"trigram","UUP","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UUQ","token",0
"subtlex_uk",7,26018,"trigram","UUR","token",11.9999999999999
"subtlex_uk",7,26018,"trigram","UUS","token",0
"subtlex_uk",7,26018,"trigram","UUT","token",0
"subtlex_uk",7,26018,"trigram","UUU","token",40.9999999999997
"subtlex_uk",7,26018,"trigram","UUV","token",0
"subtlex_uk",7,26018,"trigram","UUW","token",0
"subtlex_uk",7,26018,"trigram","UUX","token",0
"subtlex_uk",7,26018,"trigram","UUY","token",0
"subtlex_uk",7,26018,"trigram","UUZ","token",0
"subtlex_uk",7,26018,"trigram","UVA","token",157
"subtlex_uk",7,26018,"trigram","UVB","token",0
"subtlex_uk",7,26018,"trigram","UVC","token",0
"subtlex_uk",7,26018,"trigram","UVD","token",0
"subtlex_uk",7,26018,"trigram","UVE","token",1564.00000000001
"subtlex_uk",7,26018,"trigram","UVF","token",0
"subtlex_uk",7,26018,"trigram","UVG","token",0
"subtlex_uk",7,26018,"trigram","UVH","token",0
"subtlex_uk",7,26018,"trigram","UVI","token",70.0000000000005
"subtlex_uk",7,26018,"trigram","UVJ","token",0
"subtlex_uk",7,26018,"trigram","UVK","token",0
"subtlex_uk",7,26018,"trigram","UVL","token",0
"subtlex_uk",7,26018,"trigram","UVM","token",0
"subtlex_uk",7,26018,"trigram","UVN","token",6.99999999999993
"subtlex_uk",7,26018,"trigram","UVO","token",15.9999999999998
"subtlex_uk",7,26018,"trigram","UVP","token",0
"subtlex_uk",7,26018,"trigram","UVQ","token",0
"subtlex_uk",7,26018,"trigram","UVR","token",17.9999999999999
"subtlex_uk",7,26018,"trigram","UVS","token",0
"subtlex_uk",7,26018,"trigram","UVT","token",0
"subtlex_uk",7,26018,"trigram","UVU","token",0
"subtlex_uk",7,26018,"trigram","UVV","token",171
"subtlex_uk",7,26018,"trigram","UVW","token",0
"subtlex_uk",7,26018,"trigram","UVX","token",0
"subtlex_uk",7,26018,"trigram","UVY","token",0
"subtlex_uk",7,26018,"trigram","UVZ","token",0
"subtlex_uk",7,26018,"trigram","UWA","token",76.0000000000006
"subtlex_uk",7,26018,"trigram","UWB","token",0
"subtlex_uk",7,26018,"trigram","UWC","token",0
"subtlex_uk",7,26018,"trigram","UWD","token",0
"subtlex_uk",7,26018,"trigram","UWE","token",0
"subtlex_uk",7,26018,"trigram","UWF","token",0
"subtlex_uk",7,26018,"trigram","UWG","token",0
"subtlex_uk",7,26018,"trigram","UWH","token",0
"subtlex_uk",7,26018,"trigram","UWI","token",4.99999999999995
"subtlex_uk",7,26018,"trigram","UWJ","token",0
"subtlex_uk",7,26018,"trigram","UWK","token",0
"subtlex_uk",7,26018,"trigram","UWL","token",0
"subtlex_uk",7,26018,"trigram","UWM","token",0
"subtlex_uk",7,26018,"trigram","UWN","token",0
"subtlex_uk",7,26018,"trigram","UWO","token",0
"subtlex_uk",7,26018,"trigram","UWP","token",0
"subtlex_uk",7,26018,"trigram","UWQ","token",0
"subtlex_uk",7,26018,"trigram","UWR","token",0
"subtlex_uk",7,26018,"trigram","UWS","token",0
"subtlex_uk",7,26018,"trigram","UWT","token",0
"subtlex_uk",7,26018,"trigram","UWU","token",0
"subtlex_uk",7,26018,"trigram","UWV","token",0
"subtlex_uk",7,26018,"trigram","UWW","token",0
"subtlex_uk",7,26018,"trigram","UWX","token",0
"subtlex_uk",7,26018,"trigram","UWY","token",0
"subtlex_uk",7,26018,"trigram","UWZ","token",0
"subtlex_uk",7,26018,"trigram","UXA","token",0
"subtlex_uk",7,26018,"trigram","UXB","token",6.99999999999993
"subtlex_uk",7,26018,"trigram","UXC","token",0
"subtlex_uk",7,26018,"trigram","UXD","token",0
"subtlex_uk",7,26018,"trigram","UXE","token",71.0000000000001
"subtlex_uk",7,26018,"trigram","UXF","token",50.0000000000004
"subtlex_uk",7,26018,"trigram","UXG","token",0
"subtlex_uk",7,26018,"trigram","UXH","token",0
"subtlex_uk",7,26018,"trigram","UXI","token",63.9999999999999
"subtlex_uk",7,26018,"trigram","UXJ","token",0
"subtlex_uk",7,26018,"trigram","UXK","token",0
"subtlex_uk",7,26018,"trigram","UXL","token",0
"subtlex_uk",7,26018,"trigram","UXM","token",0
"subtlex_uk",7,26018,"trigram","UXN","token",4.99999999999995
"subtlex_uk",7,26018,"trigram","UXO","token",0
"subtlex_uk",7,26018,"trigram","UXP","token",0
"subtlex_uk",7,26018,"trigram","UXQ","token",0
"subtlex_uk",7,26018,"trigram","UXR","token",0
"subtlex_uk",7,26018,"trigram","UXS","token",0
"subtlex_uk",7,26018,"trigram","UXT","token",20.0000000000001
"subtlex_uk",7,26018,"trigram","UXU","token",0
"subtlex_uk",7,26018,"trigram","UXV","token",0
"subtlex_uk",7,26018,"trigram","UXW","token",0
"subtlex_uk",7,26018,"trigram","UXX","token",0
"subtlex_uk",7,26018,"trigram","UXY","token",0
"subtlex_uk",7,26018,"trigram","UXZ","token",0
"subtlex_uk",7,26018,"trigram","UYA","token",31.9999999999998
"subtlex_uk",7,26018,"trigram","UYB","token",6.00000000000005
"subtlex_uk",7,26018,"trigram","UYC","token",0
"subtlex_uk",7,26018,"trigram","UYD","token",0
"subtlex_uk",7,26018,"trigram","UYE","token",103
"subtlex_uk",7,26018,"trigram","UYF","token",0
"subtlex_uk",7,26018,"trigram","UYG","token",53.9999999999995
"subtlex_uk",7,26018,"trigram","UYH","token",0
"subtlex_uk",7,26018,"trigram","UYI","token",0
"subtlex_uk",7,26018,"trigram","UYJ","token",0
"subtlex_uk",7,26018,"trigram","UYK","token",0
"subtlex_uk",7,26018,"trigram","UYL","token",0
"subtlex_uk",7,26018,"trigram","UYM","token",0
"subtlex_uk",7,26018,"trigram","UYN","token",0
"subtlex_uk",7,26018,"trigram","UYO","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UYP","token",0
"subtlex_uk",7,26018,"trigram","UYQ","token",0
"subtlex_uk",7,26018,"trigram","UYR","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UYS","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UYT","token",0
"subtlex_uk",7,26018,"trigram","UYU","token",6.99999999999993
"subtlex_uk",7,26018,"trigram","UYV","token",0
"subtlex_uk",7,26018,"trigram","UYW","token",0
"subtlex_uk",7,26018,"trigram","UYX","token",0
"subtlex_uk",7,26018,"trigram","UYY","token",0
"subtlex_uk",7,26018,"trigram","UYZ","token",0
"subtlex_uk",7,26018,"trigram","UZA","token",1195.00000000001
"subtlex_uk",7,26018,"trigram","UZB","token",0
"subtlex_uk",7,26018,"trigram","UZC","token",0
"subtlex_uk",7,26018,"trigram","UZD","token",0
"subtlex_uk",7,26018,"trigram","UZE","token",210.999999999998
"subtlex_uk",7,26018,"trigram","UZF","token",0
"subtlex_uk",7,26018,"trigram","UZG","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","UZH","token",12.0000000000001
"subtlex_uk",7,26018,"trigram","UZI","token",46.0000000000004
"subtlex_uk",7,26018,"trigram","UZJ","token",0
"subtlex_uk",7,26018,"trigram","UZK","token",0
"subtlex_uk",7,26018,"trigram","UZL","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","UZM","token",0
"subtlex_uk",7,26018,"trigram","UZN","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","UZO","token",18.9999999999999
"subtlex_uk",7,26018,"trigram","UZP","token",0
"subtlex_uk",7,26018,"trigram","UZQ","token",0
"subtlex_uk",7,26018,"trigram","UZR","token",0
"subtlex_uk",7,26018,"trigram","UZS","token",8.99999999999999
"subtlex_uk",7,26018,"trigram","UZT","token",0
"subtlex_uk",7,26018,"trigram","UZU","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","UZV","token",0
"subtlex_uk",7,26018,"trigram","UZW","token",0
"subtlex_uk",7,26018,"trigram","UZX","token",0
"subtlex_uk",7,26018,"trigram","UZY","token",0
"subtlex_uk",7,26018,"trigram","UZZ","token",3868.00000000003
"subtlex_uk",7,26018,"trigram","VAA","token",0
"subtlex_uk",7,26018,"trigram","VAB","token",392.999999999998
"subtlex_uk",7,26018,"trigram","VAC","token",3487.99999999999
"subtlex_uk",7,26018,"trigram","VAD","token",1455
"subtlex_uk",7,26018,"trigram","VAE","token",2.99999999999998
"subtlex_uk",7,26018,"trigram","VAF","token",0
"subtlex_uk",7,26018,"trigram","VAG","token",1977
"subtlex_uk",7,26018,"trigram","VAH","token",247
"subtlex_uk",7,26018,"trigram","VAI","token",707.000000000003
"subtlex_uk",7,26018,"trigram","VAJ","token",9.99999999999989
"subtlex_uk",7,26018,"trigram","VAK","token",8.99999999999999
"subtlex_uk",7,26018,"trigram","VAL","token",10912.0000000001
"subtlex_uk",7,26018,"trigram","VAM","token",1993
"subtlex_uk",7,26018,"trigram","VAN","token",15176
"subtlex_uk",7,26018,"trigram","VAO","token",0
"subtlex_uk",7,26018,"trigram","VAP","token",84.9999999999995
"subtlex_uk",7,26018,"trigram","VAQ","token",0
"subtlex_uk",7,26018,"trigram","VAR","token",15092.9999999999
"subtlex_uk",7,26018,"trigram","VAS","token",729.000000000002
"subtlex_uk",7,26018,"trigram","VAT","token",22545
"subtlex_uk",7,26018,"trigram","VAU","token",1183.99999999999
"subtlex_uk",7,26018,"trigram","VAV","token",37.0000000000003
"subtlex_uk",7,26018,"trigram","VAW","token",15.0000000000002
"subtlex_uk",7,26018,"trigram","VAX","token",0
"subtlex_uk",7,26018,"trigram","VAY","token",0
"subtlex_uk",7,26018,"trigram","VAZ","token",4.00000000000001
"subtlex_uk",7,26018,"trigram","VBA","token",0
"subtlex_uk",7,26018,"trigram","VBB","token",0
"subtlex_uk",7,26018,"trigram","VBC","token",0
"subtlex_uk",7,26018,"trigram","VBD","token",0
"subtlex_uk",7,26018,"trigram","VBE","token",0
"subtlex_uk",7,26018,"trigram","VBF","token",0
"subtlex_uk",7,26018,"trigram","VBG","token",0
"subtlex_uk",7,26018,"trigram","VBH","token",0
"subtlex_uk",7,26018,"trigram","VBI","token",0
"subtlex_uk",7,26018,"trigram","VBJ","token",0
"subtlex_uk",7,26018,"trigram","VBK","token",0
"subtlex_uk",7,26018,"trigram","VBL","token",0
"subtlex_uk",7,26018,"trigram","VBM","token",0
"subtlex_uk",7,26018,"trigram","VBN","token",0
"subtlex_uk",7,26018,"trigram","VBO","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","VBP","token",0
"subtlex_uk",7,26018,"trigram","VBQ","token",0
"subtlex_uk",7,26018,"trigram","VBR","token",0
"subtlex_uk",7,26018,"trigram","VBS","token",0
"subtlex_uk",7,26018,"trigram","VBT","token",0
"subtlex_uk",7,26018,"trigram","VBU","token",0
"subtlex_uk",7,26018,"trigram","VBV","token",0
"subtlex_uk",7,26018,"trigram","VBW","token",0
"subtlex_uk",7,26018,"trigram","VBX","token",0
"subtlex_uk",7,26018,"trigram","VBY","token",0
"subtlex_uk",7,26018,"trigram","VBZ","token",0
"subtlex_uk",7,26018,"trigram","VCA","token",0
"subtlex_uk",7,26018,"trigram","VCB","token",0
"subtlex_uk",7,26018,"trigram","VCC","token",0
"subtlex_uk",7,26018,"trigram","VCD","token",0
"subtlex_uk",7,26018,"trigram","VCE","token",1.99999999999998
"subtlex_uk",7,26018,"trigram","VCF","token",0
"subtlex_uk",7,26018,"trigram","VCG","token",0
"subtlex_uk",7,26018,"trigram","VCH","token",0
"subtlex_uk",7,26018,"trigram","VCI","token",0
"subtlex_uk",7,26018,"trigram","VCJ","token",0
"subtlex_uk",7,26018,"trigram","VCK","token",0
"subtlex_uk",7,26018,"trigram","VCL","token",0
"subtlex_uk",7,26018,"trigram","VCM","token",0
"subtlex_uk",7,26018,"trigram","VCN","token",0
"subtlex_uk",7,26018,"trigram","VCO","token",0
"subtlex_uk",7,26018,"trigram","VCP","token",0
"subtlex_uk",7,26018,"trigram","VCQ","token",0
"subtlex_uk",7,26018,"trigram","VCR","token",0
"subtlex_uk",7,26018,"trigram","VCS","token",0
"subtlex_uk",7,26018,"trigram","VCT","token",0
"subtlex_uk",7,26018,"trigram","VCU","token",0
"subtlex_uk",7,26018,"trigram","VCV","token",0
"subtlex_uk",7,26018,"trigram","VCW","token",0
"subtlex_uk",7,26018,"trigram","VCX","token",0
"subtlex_uk",7,26018,"trigram","VCY","token",0
"subtlex_uk",7,26018,"trigram","VCZ","token",0
"subtlex_uk",7,26018,"trigram","VDA","token",0
"subtlex_uk",7,26018,"trigram","VDB","token",0
"subtlex_uk",7,26018,"trigram","VDC","token",0
"subtlex_uk",7,26018,"trigram","VDD","token",0
"subtlex_uk",7,26018,"trigram","VDE","token",49.0000000000001
"subtlex_uk",7,26018,"trigram","VDF","token",0
"subtlex_uk",7,26018,"trigram","VDG","token",0
"subtlex_uk",7,26018,"trigram","VDH","token",0
"subtlex_uk",7,26018,"trigram","VDI","token",0
"subtlex_uk",7,26018,"trigram","VDJ","token",0
"subtlex_uk",7,26018,"trigram","VDK","token",0
"subtlex_uk",7,26018,"trigram","VDL","token",0
"subtlex_uk",7,26018,"trigram","VDM","token",0
"subtlex_uk",7,26018,"trigram","VDN","token",0
"subtlex_uk",7,26018,"trigram","VDO","token",0
"subtlex_uk",7,26018,"trigram","VDP","token",0
"subtlex_uk",7,26018,"trigram","VDQ","token",0
"subtlex_uk",7,26018,"trigram","VDR","token",0
"subtlex_uk",7,26018,"trigram","VDS","token",0
"subtlex_uk",7,26018,"trigram","VDT","token",0
"subtlex_uk",7,26018,"trigram","VDU","token",0
"subtlex_uk",7,26018,"trigram","VDV","token",0
"subtlex_uk",7,26018,"trigram","VDW","token",0
"subtlex_uk",7,26018,"trigram","VDX","token",0
