"corpus","word_length","n_words","ngram","bigram","method","freq"
"subtlex_uk",4,11790,"bigram","PJ","token",0
"subtlex_uk",4,11790,"bigram","PK","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","PL","token",152542
"subtlex_uk",4,11790,"bigram","PM","token",498.999999999998
"subtlex_uk",4,11790,"bigram","PN","token",72.9999999999996
"subtlex_uk",4,11790,"bigram","PO","token",132896
"subtlex_uk",4,11790,"bigram","PP","token",1721
"subtlex_uk",4,11790,"bigram","PQ","token",13.9999999999999
"subtlex_uk",4,11790,"bigram","PR","token",14574
"subtlex_uk",4,11790,"bigram","PS","token",36688.0000000001
"subtlex_uk",4,11790,"bigram","PT","token",22443.9999999998
"subtlex_uk",4,11790,"bigram","PU","token",62189.0000000001
"subtlex_uk",4,11790,"bigram","PV","token",112
"subtlex_uk",4,11790,"bigram","PW","token",81.0000000000002
"subtlex_uk",4,11790,"bigram","PX","token",0
"subtlex_uk",4,11790,"bigram","PY","token",5159.99999999998
"subtlex_uk",4,11790,"bigram","PZ","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","QA","token",138
"subtlex_uk",4,11790,"bigram","QB","token",0
"subtlex_uk",4,11790,"bigram","QC","token",2.99999999999998
"subtlex_uk",4,11790,"bigram","QD","token",0
"subtlex_uk",4,11790,"bigram","QE","token",39.0000000000002
"subtlex_uk",4,11790,"bigram","QF","token",0
"subtlex_uk",4,11790,"bigram","QG","token",0
"subtlex_uk",4,11790,"bigram","QH","token",0
"subtlex_uk",4,11790,"bigram","QI","token",169.000000000001
"subtlex_uk",4,11790,"bigram","QJ","token",0
"subtlex_uk",4,11790,"bigram","QK","token",0
"subtlex_uk",4,11790,"bigram","QL","token",0
"subtlex_uk",4,11790,"bigram","QM","token",2.99999999999998
"subtlex_uk",4,11790,"bigram","QN","token",0
"subtlex_uk",4,11790,"bigram","QO","token",0
"subtlex_uk",4,11790,"bigram","QP","token",0
"subtlex_uk",4,11790,"bigram","QQ","token",0
"subtlex_uk",4,11790,"bigram","QR","token",32.9999999999999
"subtlex_uk",4,11790,"bigram","QS","token",447.999999999998
"subtlex_uk",4,11790,"bigram","QT","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","QU","token",22024.9999999999
"subtlex_uk",4,11790,"bigram","QV","token",0
"subtlex_uk",4,11790,"bigram","QW","token",0
"subtlex_uk",4,11790,"bigram","QX","token",0
"subtlex_uk",4,11790,"bigram","QY","token",0
"subtlex_uk",4,11790,"bigram","QZ","token",0
"subtlex_uk",4,11790,"bigram","RA","token",184180
"subtlex_uk",4,11790,"bigram","RB","token",2856.99999999999
"subtlex_uk",4,11790,"bigram","RC","token",4007.00000000003
"subtlex_uk",4,11790,"bigram","RD","token",187363.999999999
"subtlex_uk",4,11790,"bigram","RE","token",2013357
"subtlex_uk",4,11790,"bigram","RF","token",2855.99999999999
"subtlex_uk",4,11790,"bigram","RG","token",10628
"subtlex_uk",4,11790,"bigram","RH","token",3223.00000000001
"subtlex_uk",4,11790,"bigram","RI","token",131851
"subtlex_uk",4,11790,"bigram","RJ","token",91.0000000000001
"subtlex_uk",4,11790,"bigram","RK","token",311758.000000002
"subtlex_uk",4,11790,"bigram","RL","token",48570.9999999997
"subtlex_uk",4,11790,"bigram","RM","token",118845
"subtlex_uk",4,11790,"bigram","RN","token",109394
"subtlex_uk",4,11790,"bigram","RO","token",932016.999999997
"subtlex_uk",4,11790,"bigram","RP","token",2201
"subtlex_uk",4,11790,"bigram","RQ","token",4.99999999999995
"subtlex_uk",4,11790,"bigram","RR","token",6658.00000000001
"subtlex_uk",4,11790,"bigram","RS","token",40757.0000000001
"subtlex_uk",4,11790,"bigram","RT","token",216589.000000001
"subtlex_uk",4,11790,"bigram","RU","token",103342
"subtlex_uk",4,11790,"bigram","RV","token",578.000000000003
"subtlex_uk",4,11790,"bigram","RW","token",26.9999999999999
"subtlex_uk",4,11790,"bigram","RX","token",482.000000000003
"subtlex_uk",4,11790,"bigram","RY","token",570343.000000002
"subtlex_uk",4,11790,"bigram","RZ","token",96.9999999999998
"subtlex_uk",4,11790,"bigram","SA","token",503552.000000001
"subtlex_uk",4,11790,"bigram","SB","token",840.000000000001
"subtlex_uk",4,11790,"bigram","SC","token",8595.00000000002
"subtlex_uk",4,11790,"bigram","SD","token",1888.99999999999
"subtlex_uk",4,11790,"bigram","SE","token",574141.000000001
"subtlex_uk",4,11790,"bigram","SF","token",138
"subtlex_uk",4,11790,"bigram","SG","token",15
"subtlex_uk",4,11790,"bigram","SH","token",377069.999999999
"subtlex_uk",4,11790,"bigram","SI","token",181864
"subtlex_uk",4,11790,"bigram","SJ","token",18.9999999999999
"subtlex_uk",4,11790,"bigram","SK","token",55197
"subtlex_uk",4,11790,"bigram","SL","token",32006.0000000001
"subtlex_uk",4,11790,"bigram","SM","token",1306
"subtlex_uk",4,11790,"bigram","SN","token",19447.0000000002
"subtlex_uk",4,11790,"bigram","SO","token",730730
"subtlex_uk",4,11790,"bigram","SP","token",34588.0000000001
"subtlex_uk",4,11790,"bigram","SQ","token",5.99999999999995
"subtlex_uk",4,11790,"bigram","SR","token",226
"subtlex_uk",4,11790,"bigram","SS","token",177498
"subtlex_uk",4,11790,"bigram","ST","token",1809511.00000001
"subtlex_uk",4,11790,"bigram","SU","token",209665
"subtlex_uk",4,11790,"bigram","SV","token",587.999999999994
"subtlex_uk",4,11790,"bigram","SW","token",12605
"subtlex_uk",4,11790,"bigram","SX","token",0
"subtlex_uk",4,11790,"bigram","SY","token",73330.0000000004
"subtlex_uk",4,11790,"bigram","SZ","token",7.99999999999997
"subtlex_uk",4,11790,"bigram","TA","token",442697.000000001
"subtlex_uk",4,11790,"bigram","TB","token",0
"subtlex_uk",4,11790,"bigram","TC","token",547.000000000002
"subtlex_uk",4,11790,"bigram","TD","token",86.9999999999998
"subtlex_uk",4,11790,"bigram","TE","token",537141.000000001
"subtlex_uk",4,11790,"bigram","TF","token",71.0000000000004
"subtlex_uk",4,11790,"bigram","TG","token",4.99999999999995
"subtlex_uk",4,11790,"bigram","TH","token",8279758.00000004
"subtlex_uk",4,11790,"bigram","TI","token",522014.000000005
"subtlex_uk",4,11790,"bigram","TJ","token",0
"subtlex_uk",4,11790,"bigram","TK","token",17.9999999999999
"subtlex_uk",4,11790,"bigram","TL","token",25.0000000000001
"subtlex_uk",4,11790,"bigram","TM","token",113
"subtlex_uk",4,11790,"bigram","TN","token",141
"subtlex_uk",4,11790,"bigram","TO","token",614553.000000002
"subtlex_uk",4,11790,"bigram","TP","token",135
"subtlex_uk",4,11790,"bigram","TQ","token",0
"subtlex_uk",4,11790,"bigram","TR","token",86215.0000000001
"subtlex_uk",4,11790,"bigram","TS","token",204452
"subtlex_uk",4,11790,"bigram","TT","token",16879.0000000001
"subtlex_uk",4,11790,"bigram","TU","token",74530.9999999995
"subtlex_uk",4,11790,"bigram","TV","token",2985.00000000001
"subtlex_uk",4,11790,"bigram","TW","token",4007.99999999999
"subtlex_uk",4,11790,"bigram","TX","token",0
"subtlex_uk",4,11790,"bigram","TY","token",83128.0000000007
"subtlex_uk",4,11790,"bigram","TZ","token",745.999999999998
"subtlex_uk",4,11790,"bigram","UA","token",3946
"subtlex_uk",4,11790,"bigram","UB","token",41108.0000000003
"subtlex_uk",4,11790,"bigram","UC","token",395005.999999999
"subtlex_uk",4,11790,"bigram","UD","token",23491
"subtlex_uk",4,11790,"bigram","UE","token",95863.9999999999
"subtlex_uk",4,11790,"bigram","UF","token",5467.00000000001
"subtlex_uk",4,11790,"bigram","UG","token",67857.0000000004
"subtlex_uk",4,11790,"bigram","UH","token",378
"subtlex_uk",4,11790,"bigram","UI","token",32865.9999999999
"subtlex_uk",4,11790,"bigram","UJ","token",311.000000000002
"subtlex_uk",4,11790,"bigram","UK","token",12879.0000000001
"subtlex_uk",4,11790,"bigram","UL","token",155349
"subtlex_uk",4,11790,"bigram","UM","token",41223.0000000002
"subtlex_uk",4,11790,"bigram","UN","token",86236.0000000002
"subtlex_uk",4,11790,"bigram","UO","token",783.999999999998
"subtlex_uk",4,11790,"bigram","UP","token",25822
"subtlex_uk",4,11790,"bigram","UQ","token",28.0000000000001
"subtlex_uk",4,11790,"bigram","UR","token",1022914.00000001
"subtlex_uk",4,11790,"bigram","US","token",996809.000000009
"subtlex_uk",4,11790,"bigram","UT","token",77797.0000000003
"subtlex_uk",4,11790,"bigram","UU","token",137
"subtlex_uk",4,11790,"bigram","UV","token",1103
"subtlex_uk",4,11790,"bigram","UW","token",76.0000000000001
"subtlex_uk",4,11790,"bigram","UX","token",1811.00000000001
"subtlex_uk",4,11790,"bigram","UY","token",48566.0000000002
"subtlex_uk",4,11790,"bigram","UZ","token",5722.00000000005
"subtlex_uk",4,11790,"bigram","VA","token",20171
"subtlex_uk",4,11790,"bigram","VB","token",0
"subtlex_uk",4,11790,"bigram","VC","token",147
"subtlex_uk",4,11790,"bigram","VD","token",673.000000000001
"subtlex_uk",4,11790,"bigram","VE","token",3247897.99999999
"subtlex_uk",4,11790,"bigram","VF","token",0
"subtlex_uk",4,11790,"bigram","VG","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","VH","token",10.0000000000001
"subtlex_uk",4,11790,"bigram","VI","token",45696.0000000001
"subtlex_uk",4,11790,"bigram","VJ","token",0
"subtlex_uk",4,11790,"bigram","VK","token",0
"subtlex_uk",4,11790,"bigram","VL","token",1192.00000000001
"subtlex_uk",4,11790,"bigram","VM","token",8.99999999999999
"subtlex_uk",4,11790,"bigram","VN","token",24.0000000000001
"subtlex_uk",4,11790,"bigram","VO","token",33807.0000000003
"subtlex_uk",4,11790,"bigram","VP","token",21.9999999999999
"subtlex_uk",4,11790,"bigram","VQ","token",20.9999999999999
"subtlex_uk",4,11790,"bigram","VR","token",203.000000000001
"subtlex_uk",4,11790,"bigram","VS","token",411
"subtlex_uk",4,11790,"bigram","VT","token",27.0000000000001
"subtlex_uk",4,11790,"bigram","VU","token",44
"subtlex_uk",4,11790,"bigram","VV","token",3.99999999999996
"subtlex_uk",4,11790,"bigram","VW","token",0
"subtlex_uk",4,11790,"bigram","VX","token",4.99999999999995
"subtlex_uk",4,11790,"bigram","VY","token",7015.99999999998
"subtlex_uk",4,11790,"bigram","VZ","token",0
"subtlex_uk",4,11790,"bigram","WA","token",669188.000000001
"subtlex_uk",4,11790,"bigram","WB","token",57.0000000000001
"subtlex_uk",4,11790,"bigram","WC","token",17.9999999999999
"subtlex_uk",4,11790,"bigram","WD","token",259.999999999999
"subtlex_uk",4,11790,"bigram","WE","token",1251374
"subtlex_uk",4,11790,"bigram","WF","token",34.0000000000001
"subtlex_uk",4,11790,"bigram","WG","token",83.0000000000006
"subtlex_uk",4,11790,"bigram","WH","token",1682522.99999999
"subtlex_uk",4,11790,"bigram","WI","token",2011245.99999999
"subtlex_uk",4,11790,"bigram","WJ","token",46.0000000000003
"subtlex_uk",4,11790,"bigram","WK","token",966.999999999993
"subtlex_uk",4,11790,"bigram","WL","token",12337.9999999999
"subtlex_uk",4,11790,"bigram","WM","token",22.9999999999998
"subtlex_uk",4,11790,"bigram","WN","token",294091.999999999
"subtlex_uk",4,11790,"bigram","WO","token",272750.000000001
"subtlex_uk",4,11790,"bigram","WP","token",95.9999999999998
"subtlex_uk",4,11790,"bigram","WQ","token",0
"subtlex_uk",4,11790,"bigram","WR","token",4079.00000000002
"subtlex_uk",4,11790,"bigram","WS","token",69020.0000000005
"subtlex_uk",4,11790,"bigram","WT","token",933.999999999995
"subtlex_uk",4,11790,"bigram","WU","token",484.999999999998
"subtlex_uk",4,11790,"bigram","WV","token",0
"subtlex_uk",4,11790,"bigram","WW","token",1464.00000000001
"subtlex_uk",4,11790,"bigram","WX","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","WY","token",717.000000000002
"subtlex_uk",4,11790,"bigram","WZ","token",2.99999999999998
"subtlex_uk",4,11790,"bigram","XA","token",2797
"subtlex_uk",4,11790,"bigram","XB","token",255.000000000001
"subtlex_uk",4,11790,"bigram","XC","token",16
"subtlex_uk",4,11790,"bigram","XD","token",0
"subtlex_uk",4,11790,"bigram","XE","token",1142
"subtlex_uk",4,11790,"bigram","XF","token",4.00000000000001
"subtlex_uk",4,11790,"bigram","XG","token",0
"subtlex_uk",4,11790,"bigram","XH","token",0
"subtlex_uk",4,11790,"bigram","XI","token",7774.99999999999
"subtlex_uk",4,11790,"bigram","XJ","token",0
"subtlex_uk",4,11790,"bigram","XK","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","XL","token",177
"subtlex_uk",4,11790,"bigram","XM","token",36.0000000000003
"subtlex_uk",4,11790,"bigram","XN","token",0
"subtlex_uk",4,11790,"bigram","XO","token",160
"subtlex_uk",4,11790,"bigram","XP","token",129.999999999999
"subtlex_uk",4,11790,"bigram","XQ","token",0
"subtlex_uk",4,11790,"bigram","XR","token",19.0000000000001
"subtlex_uk",4,11790,"bigram","XS","token",119
"subtlex_uk",4,11790,"bigram","XT","token",161862.999999998
"subtlex_uk",4,11790,"bigram","XU","token",4.99999999999995
"subtlex_uk",4,11790,"bigram","XV","token",0
"subtlex_uk",4,11790,"bigram","XW","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","XX","token",193
"subtlex_uk",4,11790,"bigram","XY","token",6706.99999999998
"subtlex_uk",4,11790,"bigram","XZ","token",0
"subtlex_uk",4,11790,"bigram","YA","token",22045.9999999999
"subtlex_uk",4,11790,"bigram","YB","token",40.0000000000003
"subtlex_uk",4,11790,"bigram","YC","token",331.000000000003
"subtlex_uk",4,11790,"bigram","YD","token",1557
"subtlex_uk",4,11790,"bigram","YE","token",580513.000000004
"subtlex_uk",4,11790,"bigram","YF","token",77
"subtlex_uk",4,11790,"bigram","YG","token",8.0000000000001
"subtlex_uk",4,11790,"bigram","YH","token",1.99999999999998
"subtlex_uk",4,11790,"bigram","YI","token",431.999999999999
"subtlex_uk",4,11790,"bigram","YJ","token",2.99999999999998
"subtlex_uk",4,11790,"bigram","YK","token",581.000000000003
"subtlex_uk",4,11790,"bigram","YL","token",2047.00000000001
"subtlex_uk",4,11790,"bigram","YM","token",1695.99999999999
"subtlex_uk",4,11790,"bigram","YN","token",5807
"subtlex_uk",4,11790,"bigram","YO","token",657808.000000006
"subtlex_uk",4,11790,"bigram","YP","token",17762.0000000001
"subtlex_uk",4,11790,"bigram","YQ","token",0
"subtlex_uk",4,11790,"bigram","YR","token",2386.00000000001
"subtlex_uk",4,11790,"bigram","YS","token",255704
"subtlex_uk",4,11790,"bigram","YT","token",2056.99999999999
"subtlex_uk",4,11790,"bigram","YU","token",1618
"subtlex_uk",4,11790,"bigram","YV","token",148.000000000001
"subtlex_uk",4,11790,"bigram","YW","token",18.0000000000001
"subtlex_uk",4,11790,"bigram","YX","token",257.999999999999
"subtlex_uk",4,11790,"bigram","YY","token",14
"subtlex_uk",4,11790,"bigram","YZ","token",93.0000000000001
"subtlex_uk",4,11790,"bigram","ZA","token",6210
"subtlex_uk",4,11790,"bigram","ZB","token",27.9999999999999
"subtlex_uk",4,11790,"bigram","ZC","token",0
"subtlex_uk",4,11790,"bigram","ZD","token",2.99999999999998
"subtlex_uk",4,11790,"bigram","ZE","token",33906
"subtlex_uk",4,11790,"bigram","ZF","token",0
"subtlex_uk",4,11790,"bigram","ZG","token",0
"subtlex_uk",4,11790,"bigram","ZH","token",78.0000000000004
"subtlex_uk",4,11790,"bigram","ZI","token",4759
"subtlex_uk",4,11790,"bigram","ZJ","token",0
"subtlex_uk",4,11790,"bigram","ZK","token",0
"subtlex_uk",4,11790,"bigram","ZL","token",12.0000000000001
"subtlex_uk",4,11790,"bigram","ZM","token",20.9999999999999
"subtlex_uk",4,11790,"bigram","ZN","token",0
"subtlex_uk",4,11790,"bigram","ZO","token",10047.9999999999
"subtlex_uk",4,11790,"bigram","ZP","token",0
"subtlex_uk",4,11790,"bigram","ZQ","token",0
"subtlex_uk",4,11790,"bigram","ZR","token",73.0000000000007
"subtlex_uk",4,11790,"bigram","ZS","token",10.9999999999999
"subtlex_uk",4,11790,"bigram","ZT","token",8.99999999999999
"subtlex_uk",4,11790,"bigram","ZU","token",827
"subtlex_uk",4,11790,"bigram","ZV","token",11.0000000000001
"subtlex_uk",4,11790,"bigram","ZW","token",78.0000000000005
"subtlex_uk",4,11790,"bigram","ZX","token",17
"subtlex_uk",4,11790,"bigram","ZY","token",4174
"subtlex_uk",4,11790,"bigram","ZZ","token",9590.00000000004
"subtlex_uk",5,19318,"bigram","AA","token",10070
"subtlex_uk",5,19318,"bigram","AB","token",739392.000000006
"subtlex_uk",5,19318,"bigram","AC","token",366917.999999999
"subtlex_uk",5,19318,"bigram","AD","token",275065.000000001
"subtlex_uk",5,19318,"bigram","AE","token",4803.00000000001
"subtlex_uk",5,19318,"bigram","AF","token",206391.999999999
"subtlex_uk",5,19318,"bigram","AG","token",252998
"subtlex_uk",5,19318,"bigram","AH","token",52872.9999999997
"subtlex_uk",5,19318,"bigram","AI","token",350213.000000001
"subtlex_uk",5,19318,"bigram","AJ","token",23221
"subtlex_uk",5,19318,"bigram","AK","token",264464.999999999
"subtlex_uk",5,19318,"bigram","AL","token",715075
"subtlex_uk",5,19318,"bigram","AM","token",268167
"subtlex_uk",5,19318,"bigram","AN","token",845454.000000001
"subtlex_uk",5,19318,"bigram","AO","token",9272.99999999995
"subtlex_uk",5,19318,"bigram","AP","token",183083.000000001
"subtlex_uk",5,19318,"bigram","AQ","token",832.999999999998
"subtlex_uk",5,19318,"bigram","AR","token",1090128
"subtlex_uk",5,19318,"bigram","AS","token",370561
"subtlex_uk",5,19318,"bigram","AT","token",629046.000000002
"subtlex_uk",5,19318,"bigram","AU","token",79555.0000000001
"subtlex_uk",5,19318,"bigram","AV","token",201485
"subtlex_uk",5,19318,"bigram","AW","token",55995
"subtlex_uk",5,19318,"bigram","AX","token",14348
"subtlex_uk",5,19318,"bigram","AY","token",312818.999999998
"subtlex_uk",5,19318,"bigram","AZ","token",22599
"subtlex_uk",5,19318,"bigram","BA","token",138184
"subtlex_uk",5,19318,"bigram","BB","token",17004
"subtlex_uk",5,19318,"bigram","BC","token",19.9999999999999
"subtlex_uk",5,19318,"bigram","BD","token",997.000000000005
"subtlex_uk",5,19318,"bigram","BE","token",366417.999999999
"subtlex_uk",5,19318,"bigram","BF","token",12
"subtlex_uk",5,19318,"bigram","BG","token",162.999999999999
"subtlex_uk",5,19318,"bigram","BH","token",275
"subtlex_uk",5,19318,"bigram","BI","token",69197.0000000001
"subtlex_uk",5,19318,"bigram","BJ","token",356.000000000001
"subtlex_uk",5,19318,"bigram","BK","token",4.00000000000001
"subtlex_uk",5,19318,"bigram","BL","token",170852
"subtlex_uk",5,19318,"bigram","BM","token",13
"subtlex_uk",5,19318,"bigram","BN","token",656.000000000003
"subtlex_uk",5,19318,"bigram","BO","token",803931.000000005
"subtlex_uk",5,19318,"bigram","BP","token",5.99999999999999
"subtlex_uk",5,19318,"bigram","BQ","token",0
"subtlex_uk",5,19318,"bigram","BR","token",220411
"subtlex_uk",5,19318,"bigram","BS","token",23381.9999999999
"subtlex_uk",5,19318,"bigram","BT","token",18222.0000000002
"subtlex_uk",5,19318,"bigram","BU","token",102966
"subtlex_uk",5,19318,"bigram","BV","token",0
"subtlex_uk",5,19318,"bigram","BW","token",159
"subtlex_uk",5,19318,"bigram","BX","token",0
"subtlex_uk",5,19318,"bigram","BY","token",36767
"subtlex_uk",5,19318,"bigram","BZ","token",30.0000000000001
"subtlex_uk",5,19318,"bigram","CA","token",233779.000000001
"subtlex_uk",5,19318,"bigram","CB","token",6.99999999999999
"subtlex_uk",5,19318,"bigram","CC","token",4333
"subtlex_uk",5,19318,"bigram","CD","token",4.99999999999995
"subtlex_uk",5,19318,"bigram","CE","token",498431
"subtlex_uk",5,19318,"bigram","CF","token",333.999999999997
"subtlex_uk",5,19318,"bigram","CG","token",156.999999999999
"subtlex_uk",5,19318,"bigram","CH","token",821371.000000003
"subtlex_uk",5,19318,"bigram","CI","token",19726
"subtlex_uk",5,19318,"bigram","CJ","token",0
"subtlex_uk",5,19318,"bigram","CK","token",321866
"subtlex_uk",5,19318,"bigram","CL","token",245975
"subtlex_uk",5,19318,"bigram","CM","token",2.99999999999998
"subtlex_uk",5,19318,"bigram","CN","token",39.9999999999998
"subtlex_uk",5,19318,"bigram","CO","token",620321
"subtlex_uk",5,19318,"bigram","CP","token",5.99999999999999
"subtlex_uk",5,19318,"bigram","CQ","token",19
"subtlex_uk",5,19318,"bigram","CR","token",152562
"subtlex_uk",5,19318,"bigram","CS","token",2326.00000000001
"subtlex_uk",5,19318,"bigram","CT","token",23062
"subtlex_uk",5,19318,"bigram","CU","token",30378.9999999999
"subtlex_uk",5,19318,"bigram","CV","token",52.9999999999999
"subtlex_uk",5,19318,"bigram","CW","token",37.9999999999998
"subtlex_uk",5,19318,"bigram","CX","token",0
"subtlex_uk",5,19318,"bigram","CY","token",32060.0000000002
"subtlex_uk",5,19318,"bigram","CZ","token",957.999999999993
"subtlex_uk",5,19318,"bigram","DA","token",370007.999999998
"subtlex_uk",5,19318,"bigram","DB","token",18.9999999999999
"subtlex_uk",5,19318,"bigram","DC","token",0
"subtlex_uk",5,19318,"bigram","DD","token",38615.0000000001
"subtlex_uk",5,19318,"bigram","DE","token",356431
"subtlex_uk",5,19318,"bigram","DF","token",4.99999999999996
"subtlex_uk",5,19318,"bigram","DG","token",27262
"subtlex_uk",5,19318,"bigram","DH","token",825
"subtlex_uk",5,19318,"bigram","DI","token",89745.0000000003
"subtlex_uk",5,19318,"bigram","DJ","token",214
"subtlex_uk",5,19318,"bigram","DK","token",1610
"subtlex_uk",5,19318,"bigram","DL","token",17454
"subtlex_uk",5,19318,"bigram","DM","token",6559.99999999995
"subtlex_uk",5,19318,"bigram","DN","token",433.000000000004
"subtlex_uk",5,19318,"bigram","DO","token",220289
"subtlex_uk",5,19318,"bigram","DP","token",20
"subtlex_uk",5,19318,"bigram","DQ","token",0
"subtlex_uk",5,19318,"bigram","DR","token",135890
"subtlex_uk",5,19318,"bigram","DS","token",258107.000000001
"subtlex_uk",5,19318,"bigram","DT","token",1003
"subtlex_uk",5,19318,"bigram","DU","token",23881
"subtlex_uk",5,19318,"bigram","DV","token",88.9999999999996
"subtlex_uk",5,19318,"bigram","DW","token",2404
"subtlex_uk",5,19318,"bigram","DX","token",0
"subtlex_uk",5,19318,"bigram","DY","token",133316
"subtlex_uk",5,19318,"bigram","DZ","token",141.000000000001
"subtlex_uk",5,19318,"bigram","EA","token",1335871.00000001
"subtlex_uk",5,19318,"bigram","EB","token",12527
"subtlex_uk",5,19318,"bigram","EC","token",80400.0000000001
"subtlex_uk",5,19318,"bigram","ED","token",469249.000000001
"subtlex_uk",5,19318,"bigram","EE","token",600749.000000002
"subtlex_uk",5,19318,"bigram","EF","token",32763.9999999999
"subtlex_uk",5,19318,"bigram","EG","token",66122.0000000003
"subtlex_uk",5,19318,"bigram","EH","token",1506
"subtlex_uk",5,19318,"bigram","EI","token",611557.999999999
"subtlex_uk",5,19318,"bigram","EJ","token",330.999999999999
"subtlex_uk",5,19318,"bigram","EK","token",57976.0000000001
"subtlex_uk",5,19318,"bigram","EL","token",383016
"subtlex_uk",5,19318,"bigram","EM","token",105119
"subtlex_uk",5,19318,"bigram","EN","token",585019
"subtlex_uk",5,19318,"bigram","EO","token",13553
"subtlex_uk",5,19318,"bigram","EP","token",67683.9999999999
"subtlex_uk",5,19318,"bigram","EQ","token",4279.99999999996
"subtlex_uk",5,19318,"bigram","ER","token",2644219
"subtlex_uk",5,19318,"bigram","ES","token",1190607
"subtlex_uk",5,19318,"bigram","ET","token",132927
"subtlex_uk",5,19318,"bigram","EU","token",9155.00000000003
"subtlex_uk",5,19318,"bigram","EV","token",390625.000000001
"subtlex_uk",5,19318,"bigram","EW","token",38357.9999999999
"subtlex_uk",5,19318,"bigram","EX","token",43174.0000000002
"subtlex_uk",5,19318,"bigram","EY","token",171901.999999999
"subtlex_uk",5,19318,"bigram","EZ","token",1970.00000000001
"subtlex_uk",5,19318,"bigram","FA","token",95071
"subtlex_uk",5,19318,"bigram","FB","token",0
"subtlex_uk",5,19318,"bigram","FC","token",509.999999999996
"subtlex_uk",5,19318,"bigram","FD","token",14.9999999999999
"subtlex_uk",5,19318,"bigram","FE","token",78420.0000000002
"subtlex_uk",5,19318,"bigram","FF","token",105743
"subtlex_uk",5,19318,"bigram","FG","token",277.000000000001
"subtlex_uk",5,19318,"bigram","FH","token",35.0000000000002
"subtlex_uk",5,19318,"bigram","FI","token",459393
"subtlex_uk",5,19318,"bigram","FJ","token",145.000000000001
"subtlex_uk",5,19318,"bigram","FK","token",64.0000000000006
"subtlex_uk",5,19318,"bigram","FL","token",73021.9999999998
"subtlex_uk",5,19318,"bigram","FM","token",3.99999999999996
"subtlex_uk",5,19318,"bigram","FN","token",4.00000000000001
"subtlex_uk",5,19318,"bigram","FO","token",130902
"subtlex_uk",5,19318,"bigram","FP","token",110
"subtlex_uk",5,19318,"bigram","FQ","token",0
"subtlex_uk",5,19318,"bigram","FR","token",121913
"subtlex_uk",5,19318,"bigram","FS","token",6809.99999999995
"subtlex_uk",5,19318,"bigram","FT","token",234536.999999999
"subtlex_uk",5,19318,"bigram","FU","token",54558.0000000002
"subtlex_uk",5,19318,"bigram","FV","token",0
"subtlex_uk",5,19318,"bigram","FW","token",42.9999999999997
"subtlex_uk",5,19318,"bigram","FX","token",0
"subtlex_uk",5,19318,"bigram","FY","token",4691.00000000001
"subtlex_uk",5,19318,"bigram","FZ","token",15.9999999999998
"subtlex_uk",5,19318,"bigram","GA","token",243137.000000001
"subtlex_uk",5,19318,"bigram","GB","token",9524.00000000009
"subtlex_uk",5,19318,"bigram","GC","token",813.000000000007
"subtlex_uk",5,19318,"bigram","GD","token",385.000000000001
"subtlex_uk",5,19318,"bigram","GE","token",176084
"subtlex_uk",5,19318,"bigram","GF","token",0
"subtlex_uk",5,19318,"bigram","GG","token",20590.0000000001
"subtlex_uk",5,19318,"bigram","GH","token",865124
"subtlex_uk",5,19318,"bigram","GI","token",157817
"subtlex_uk",5,19318,"bigram","GJ","token",0
"subtlex_uk",5,19318,"bigram","GK","token",0
"subtlex_uk",5,19318,"bigram","GL","token",43964.9999999999
"subtlex_uk",5,19318,"bigram","GM","token",714.000000000001
"subtlex_uk",5,19318,"bigram","GN","token",11380
"subtlex_uk",5,19318,"bigram","GO","token",671343.999999994
"subtlex_uk",5,19318,"bigram","GP","token",0
"subtlex_uk",5,19318,"bigram","GQ","token",0
"subtlex_uk",5,19318,"bigram","GR","token",391463.000000002
"subtlex_uk",5,19318,"bigram","GS","token",49027.0000000003
"subtlex_uk",5,19318,"bigram","GT","token",194.999999999999
"subtlex_uk",5,19318,"bigram","GU","token",72879.0000000001
"subtlex_uk",5,19318,"bigram","GV","token",0
"subtlex_uk",5,19318,"bigram","GW","token",895.999999999998
"subtlex_uk",5,19318,"bigram","GX","token",0
"subtlex_uk",5,19318,"bigram","GY","token",19312
"subtlex_uk",5,19318,"bigram","GZ","token",18
"subtlex_uk",5,19318,"bigram","HA","token",492727.000000001
"subtlex_uk",5,19318,"bigram","HB","token",134.000000000001
"subtlex_uk",5,19318,"bigram","HC","token",28.9999999999998
"subtlex_uk",5,19318,"bigram","HD","token",185.999999999999
"subtlex_uk",5,19318,"bigram","HE","token",2540303
"subtlex_uk",5,19318,"bigram","HF","token",4.99999999999996
"subtlex_uk",5,19318,"bigram","HG","token",18
"subtlex_uk",5,19318,"bigram","HH","token",3709.99999999999
"subtlex_uk",5,19318,"bigram","HI","token",1448427.00000001
"subtlex_uk",5,19318,"bigram","HJ","token",0
"subtlex_uk",5,19318,"bigram","HK","token",93.9999999999993
