"corpus","sequence_length","n_sequences","ngram","biphone","method","freq"
"CMU",10,5178,"biphone","P-OY","type",8
"CMU",10,5178,"biphone","R-OY","type",1
"CMU",10,5178,"biphone","S-OY","type",1
"CMU",10,5178,"biphone","SH-OY","type",0
"CMU",10,5178,"biphone","T-OY","type",3
"CMU",10,5178,"biphone","TH-OY","type",0
"CMU",10,5178,"biphone","V-OY","type",3
"CMU",10,5178,"biphone","W-OY","type",1
"CMU",10,5178,"biphone","Y-OY","type",0
"CMU",10,5178,"biphone","Z-OY","type",0
"CMU",10,5178,"biphone","ZH-OY","type",0
"CMU",10,5178,"biphone","Q-OY","type",0
"CMU",10,5178,"biphone","AA-UH","type",0
"CMU",10,5178,"biphone","AE-UH","type",0
"CMU",10,5178,"biphone","AH-UH","type",0
"CMU",10,5178,"biphone","AO-UH","type",0
"CMU",10,5178,"biphone","AW-UH","type",0
"CMU",10,5178,"biphone","AY-UH","type",0
"CMU",10,5178,"biphone","EH-UH","type",0
"CMU",10,5178,"biphone","ER-UH","type",0
"CMU",10,5178,"biphone","EY-UH","type",0
"CMU",10,5178,"biphone","IH-UH","type",0
"CMU",10,5178,"biphone","IY-UH","type",1
"CMU",10,5178,"biphone","OW-UH","type",0
"CMU",10,5178,"biphone","OY-UH","type",0
"CMU",10,5178,"biphone","UH-UH","type",0
"CMU",10,5178,"biphone","UW-UH","type",0
"CMU",10,5178,"biphone","AX-UH","type",0
"CMU",10,5178,"biphone","AXR-UH","type",0
"CMU",10,5178,"biphone","IX-UH","type",0
"CMU",10,5178,"biphone","UX-UH","type",0
"CMU",10,5178,"biphone","B-UH","type",6
"CMU",10,5178,"biphone","CH-UH","type",2
"CMU",10,5178,"biphone","D-UH","type",2
"CMU",10,5178,"biphone","DH-UH","type",0
"CMU",10,5178,"biphone","F-UH","type",2
"CMU",10,5178,"biphone","G-UH","type",2
"CMU",10,5178,"biphone","HH-UH","type",0
"CMU",10,5178,"biphone","JH-UH","type",1
"CMU",10,5178,"biphone","K-UH","type",2
"CMU",10,5178,"biphone","L-UH","type",7
"CMU",10,5178,"biphone","M-UH","type",0
"CMU",10,5178,"biphone","N-UH","type",4
"CMU",10,5178,"biphone","NG-UH","type",0
"CMU",10,5178,"biphone","P-UH","type",1
"CMU",10,5178,"biphone","R-UH","type",3
"CMU",10,5178,"biphone","S-UH","type",1
"CMU",10,5178,"biphone","SH-UH","type",5
"CMU",10,5178,"biphone","T-UH","type",1
"CMU",10,5178,"biphone","TH-UH","type",0
"CMU",10,5178,"biphone","V-UH","type",0
"CMU",10,5178,"biphone","W-UH","type",8
"CMU",10,5178,"biphone","Y-UH","type",22
"CMU",10,5178,"biphone","Z-UH","type",0
"CMU",10,5178,"biphone","ZH-UH","type",0
"CMU",10,5178,"biphone","Q-UH","type",0
"CMU",10,5178,"biphone","AA-UW","type",0
"CMU",10,5178,"biphone","AE-UW","type",0
"CMU",10,5178,"biphone","AH-UW","type",0
"CMU",10,5178,"biphone","AO-UW","type",0
"CMU",10,5178,"biphone","AW-UW","type",0
"CMU",10,5178,"biphone","AY-UW","type",0
"CMU",10,5178,"biphone","EH-UW","type",0
"CMU",10,5178,"biphone","ER-UW","type",0
"CMU",10,5178,"biphone","EY-UW","type",0
"CMU",10,5178,"biphone","IH-UW","type",0
"CMU",10,5178,"biphone","IY-UW","type",0
"CMU",10,5178,"biphone","OW-UW","type",0
"CMU",10,5178,"biphone","OY-UW","type",0
"CMU",10,5178,"biphone","UH-UW","type",0
"CMU",10,5178,"biphone","UW-UW","type",0
"CMU",10,5178,"biphone","AX-UW","type",0
"CMU",10,5178,"biphone","AXR-UW","type",0
"CMU",10,5178,"biphone","IX-UW","type",0
"CMU",10,5178,"biphone","UX-UW","type",0
"CMU",10,5178,"biphone","B-UW","type",8
"CMU",10,5178,"biphone","CH-UW","type",29
"CMU",10,5178,"biphone","D-UW","type",21
"CMU",10,5178,"biphone","DH-UW","type",0
"CMU",10,5178,"biphone","F-UW","type",2
"CMU",10,5178,"biphone","G-UW","type",2
"CMU",10,5178,"biphone","HH-UW","type",4
"CMU",10,5178,"biphone","JH-UW","type",9
"CMU",10,5178,"biphone","K-UW","type",10
"CMU",10,5178,"biphone","L-UW","type",58
"CMU",10,5178,"biphone","M-UW","type",2
"CMU",10,5178,"biphone","N-UW","type",28
"CMU",10,5178,"biphone","NG-UW","type",0
"CMU",10,5178,"biphone","P-UW","type",3
"CMU",10,5178,"biphone","R-UW","type",38
"CMU",10,5178,"biphone","S-UW","type",32
"CMU",10,5178,"biphone","SH-UW","type",5
"CMU",10,5178,"biphone","T-UW","type",25
"CMU",10,5178,"biphone","TH-UW","type",2
"CMU",10,5178,"biphone","V-UW","type",1
"CMU",10,5178,"biphone","W-UW","type",1
"CMU",10,5178,"biphone","Y-UW","type",183
"CMU",10,5178,"biphone","Z-UW","type",3
"CMU",10,5178,"biphone","ZH-UW","type",1
"CMU",10,5178,"biphone","Q-UW","type",0
"CMU",10,5178,"biphone","AA-AX","type",0
"CMU",10,5178,"biphone","AE-AX","type",0
"CMU",10,5178,"biphone","AH-AX","type",0
"CMU",10,5178,"biphone","AO-AX","type",0
"CMU",10,5178,"biphone","AW-AX","type",0
"CMU",10,5178,"biphone","AY-AX","type",0
"CMU",10,5178,"biphone","EH-AX","type",0
"CMU",10,5178,"biphone","ER-AX","type",0
"CMU",10,5178,"biphone","EY-AX","type",0
"CMU",10,5178,"biphone","IH-AX","type",0
"CMU",10,5178,"biphone","IY-AX","type",0
"CMU",10,5178,"biphone","OW-AX","type",0
"CMU",10,5178,"biphone","OY-AX","type",0
"CMU",10,5178,"biphone","UH-AX","type",0
"CMU",10,5178,"biphone","UW-AX","type",0
"CMU",10,5178,"biphone","AX-AX","type",0
"CMU",10,5178,"biphone","AXR-AX","type",0
"CMU",10,5178,"biphone","IX-AX","type",0
"CMU",10,5178,"biphone","UX-AX","type",0
"CMU",10,5178,"biphone","B-AX","type",0
"CMU",10,5178,"biphone","CH-AX","type",0
"CMU",10,5178,"biphone","D-AX","type",0
"CMU",10,5178,"biphone","DH-AX","type",0
"CMU",10,5178,"biphone","F-AX","type",0
"CMU",10,5178,"biphone","G-AX","type",0
"CMU",10,5178,"biphone","HH-AX","type",0
"CMU",10,5178,"biphone","JH-AX","type",0
"CMU",10,5178,"biphone","K-AX","type",0
"CMU",10,5178,"biphone","L-AX","type",0
"CMU",10,5178,"biphone","M-AX","type",0
"CMU",10,5178,"biphone","N-AX","type",0
"CMU",10,5178,"biphone","NG-AX","type",0
"CMU",10,5178,"biphone","P-AX","type",0
"CMU",10,5178,"biphone","R-AX","type",0
"CMU",10,5178,"biphone","S-AX","type",0
"CMU",10,5178,"biphone","SH-AX","type",0
"CMU",10,5178,"biphone","T-AX","type",0
"CMU",10,5178,"biphone","TH-AX","type",0
"CMU",10,5178,"biphone","V-AX","type",0
"CMU",10,5178,"biphone","W-AX","type",0
"CMU",10,5178,"biphone","Y-AX","type",0
"CMU",10,5178,"biphone","Z-AX","type",0
"CMU",10,5178,"biphone","ZH-AX","type",0
"CMU",10,5178,"biphone","Q-AX","type",0
"CMU",10,5178,"biphone","AA-AXR","type",0
"CMU",10,5178,"biphone","AE-AXR","type",0
"CMU",10,5178,"biphone","AH-AXR","type",0
"CMU",10,5178,"biphone","AO-AXR","type",0
"CMU",10,5178,"biphone","AW-AXR","type",0
"CMU",10,5178,"biphone","AY-AXR","type",0
"CMU",10,5178,"biphone","EH-AXR","type",0
"CMU",10,5178,"biphone","ER-AXR","type",0
"CMU",10,5178,"biphone","EY-AXR","type",0
"CMU",10,5178,"biphone","IH-AXR","type",0
"CMU",10,5178,"biphone","IY-AXR","type",0
"CMU",10,5178,"biphone","OW-AXR","type",0
"CMU",10,5178,"biphone","OY-AXR","type",0
"CMU",10,5178,"biphone","UH-AXR","type",0
"CMU",10,5178,"biphone","UW-AXR","type",0
"CMU",10,5178,"biphone","AX-AXR","type",0
"CMU",10,5178,"biphone","AXR-AXR","type",0
"CMU",10,5178,"biphone","IX-AXR","type",0
"CMU",10,5178,"biphone","UX-AXR","type",0
"CMU",10,5178,"biphone","B-AXR","type",0
"CMU",10,5178,"biphone","CH-AXR","type",0
"CMU",10,5178,"biphone","D-AXR","type",0
"CMU",10,5178,"biphone","DH-AXR","type",0
"CMU",10,5178,"biphone","F-AXR","type",0
"CMU",10,5178,"biphone","G-AXR","type",0
"CMU",10,5178,"biphone","HH-AXR","type",0
"CMU",10,5178,"biphone","JH-AXR","type",0
"CMU",10,5178,"biphone","K-AXR","type",0
"CMU",10,5178,"biphone","L-AXR","type",0
"CMU",10,5178,"biphone","M-AXR","type",0
"CMU",10,5178,"biphone","N-AXR","type",0
"CMU",10,5178,"biphone","NG-AXR","type",0
"CMU",10,5178,"biphone","P-AXR","type",0
"CMU",10,5178,"biphone","R-AXR","type",0
"CMU",10,5178,"biphone","S-AXR","type",0
"CMU",10,5178,"biphone","SH-AXR","type",0
"CMU",10,5178,"biphone","T-AXR","type",0
"CMU",10,5178,"biphone","TH-AXR","type",0
"CMU",10,5178,"biphone","V-AXR","type",0
"CMU",10,5178,"biphone","W-AXR","type",0
"CMU",10,5178,"biphone","Y-AXR","type",0
"CMU",10,5178,"biphone","Z-AXR","type",0
"CMU",10,5178,"biphone","ZH-AXR","type",0
"CMU",10,5178,"biphone","Q-AXR","type",0
"CMU",10,5178,"biphone","AA-IX","type",0
"CMU",10,5178,"biphone","AE-IX","type",0
"CMU",10,5178,"biphone","AH-IX","type",0
"CMU",10,5178,"biphone","AO-IX","type",0
"CMU",10,5178,"biphone","AW-IX","type",0
"CMU",10,5178,"biphone","AY-IX","type",0
"CMU",10,5178,"biphone","EH-IX","type",0
"CMU",10,5178,"biphone","ER-IX","type",0
"CMU",10,5178,"biphone","EY-IX","type",0
"CMU",10,5178,"biphone","IH-IX","type",0
"CMU",10,5178,"biphone","IY-IX","type",0
"CMU",10,5178,"biphone","OW-IX","type",0
"CMU",10,5178,"biphone","OY-IX","type",0
"CMU",10,5178,"biphone","UH-IX","type",0
"CMU",10,5178,"biphone","UW-IX","type",0
"CMU",10,5178,"biphone","AX-IX","type",0
"CMU",10,5178,"biphone","AXR-IX","type",0
"CMU",10,5178,"biphone","IX-IX","type",0
"CMU",10,5178,"biphone","UX-IX","type",0
"CMU",10,5178,"biphone","B-IX","type",0
"CMU",10,5178,"biphone","CH-IX","type",0
"CMU",10,5178,"biphone","D-IX","type",0
"CMU",10,5178,"biphone","DH-IX","type",0
"CMU",10,5178,"biphone","F-IX","type",0
"CMU",10,5178,"biphone","G-IX","type",0
"CMU",10,5178,"biphone","HH-IX","type",0
"CMU",10,5178,"biphone","JH-IX","type",0
"CMU",10,5178,"biphone","K-IX","type",0
"CMU",10,5178,"biphone","L-IX","type",0
"CMU",10,5178,"biphone","M-IX","type",0
"CMU",10,5178,"biphone","N-IX","type",0
"CMU",10,5178,"biphone","NG-IX","type",0
"CMU",10,5178,"biphone","P-IX","type",0
"CMU",10,5178,"biphone","R-IX","type",0
"CMU",10,5178,"biphone","S-IX","type",0
"CMU",10,5178,"biphone","SH-IX","type",0
"CMU",10,5178,"biphone","T-IX","type",0
"CMU",10,5178,"biphone","TH-IX","type",0
"CMU",10,5178,"biphone","V-IX","type",0
"CMU",10,5178,"biphone","W-IX","type",0
"CMU",10,5178,"biphone","Y-IX","type",0
"CMU",10,5178,"biphone","Z-IX","type",0
"CMU",10,5178,"biphone","ZH-IX","type",0
"CMU",10,5178,"biphone","Q-IX","type",0
"CMU",10,5178,"biphone","AA-UX","type",0
"CMU",10,5178,"biphone","AE-UX","type",0
"CMU",10,5178,"biphone","AH-UX","type",0
"CMU",10,5178,"biphone","AO-UX","type",0
"CMU",10,5178,"biphone","AW-UX","type",0
"CMU",10,5178,"biphone","AY-UX","type",0
"CMU",10,5178,"biphone","EH-UX","type",0
"CMU",10,5178,"biphone","ER-UX","type",0
"CMU",10,5178,"biphone","EY-UX","type",0
"CMU",10,5178,"biphone","IH-UX","type",0
"CMU",10,5178,"biphone","IY-UX","type",0
"CMU",10,5178,"biphone","OW-UX","type",0
"CMU",10,5178,"biphone","OY-UX","type",0
"CMU",10,5178,"biphone","UH-UX","type",0
"CMU",10,5178,"biphone","UW-UX","type",0
"CMU",10,5178,"biphone","AX-UX","type",0
"CMU",10,5178,"biphone","AXR-UX","type",0
"CMU",10,5178,"biphone","IX-UX","type",0
"CMU",10,5178,"biphone","UX-UX","type",0
"CMU",10,5178,"biphone","B-UX","type",0
"CMU",10,5178,"biphone","CH-UX","type",0
"CMU",10,5178,"biphone","D-UX","type",0
"CMU",10,5178,"biphone","DH-UX","type",0
"CMU",10,5178,"biphone","F-UX","type",0
"CMU",10,5178,"biphone","G-UX","type",0
"CMU",10,5178,"biphone","HH-UX","type",0
"CMU",10,5178,"biphone","JH-UX","type",0
"CMU",10,5178,"biphone","K-UX","type",0
"CMU",10,5178,"biphone","L-UX","type",0
"CMU",10,5178,"biphone","M-UX","type",0
"CMU",10,5178,"biphone","N-UX","type",0
"CMU",10,5178,"biphone","NG-UX","type",0
"CMU",10,5178,"biphone","P-UX","type",0
"CMU",10,5178,"biphone","R-UX","type",0
"CMU",10,5178,"biphone","S-UX","type",0
"CMU",10,5178,"biphone","SH-UX","type",0
"CMU",10,5178,"biphone","T-UX","type",0
"CMU",10,5178,"biphone","TH-UX","type",0
"CMU",10,5178,"biphone","V-UX","type",0
"CMU",10,5178,"biphone","W-UX","type",0
"CMU",10,5178,"biphone","Y-UX","type",0
"CMU",10,5178,"biphone","Z-UX","type",0
"CMU",10,5178,"biphone","ZH-UX","type",0
"CMU",10,5178,"biphone","Q-UX","type",0
"CMU",10,5178,"biphone","AA-B","type",26
"CMU",10,5178,"biphone","AE-B","type",37
"CMU",10,5178,"biphone","AH-B","type",321
"CMU",10,5178,"biphone","AO-B","type",1
"CMU",10,5178,"biphone","AW-B","type",0
"CMU",10,5178,"biphone","AY-B","type",20
"CMU",10,5178,"biphone","EH-B","type",10
"CMU",10,5178,"biphone","ER-B","type",34
"CMU",10,5178,"biphone","EY-B","type",15
"CMU",10,5178,"biphone","IH-B","type",42
"CMU",10,5178,"biphone","IY-B","type",5
"CMU",10,5178,"biphone","OW-B","type",18
"CMU",10,5178,"biphone","OY-B","type",0
"CMU",10,5178,"biphone","UH-B","type",0
"CMU",10,5178,"biphone","UW-B","type",16
"CMU",10,5178,"biphone","AX-B","type",0
"CMU",10,5178,"biphone","AXR-B","type",0
"CMU",10,5178,"biphone","IX-B","type",0
"CMU",10,5178,"biphone","UX-B","type",0
"CMU",10,5178,"biphone","B-B","type",0
"CMU",10,5178,"biphone","CH-B","type",0
"CMU",10,5178,"biphone","D-B","type",5
"CMU",10,5178,"biphone","DH-B","type",0
"CMU",10,5178,"biphone","F-B","type",0
"CMU",10,5178,"biphone","G-B","type",0
"CMU",10,5178,"biphone","HH-B","type",0
"CMU",10,5178,"biphone","JH-B","type",0
"CMU",10,5178,"biphone","K-B","type",7
"CMU",10,5178,"biphone","L-B","type",20
"CMU",10,5178,"biphone","M-B","type",72
"CMU",10,5178,"biphone","N-B","type",72
"CMU",10,5178,"biphone","NG-B","type",0
"CMU",10,5178,"biphone","P-B","type",2
"CMU",10,5178,"biphone","R-B","type",24
"CMU",10,5178,"biphone","S-B","type",18
"CMU",10,5178,"biphone","SH-B","type",1
"CMU",10,5178,"biphone","T-B","type",14
"CMU",10,5178,"biphone","TH-B","type",0
"CMU",10,5178,"biphone","V-B","type",0
"CMU",10,5178,"biphone","W-B","type",0
"CMU",10,5178,"biphone","Y-B","type",0
"CMU",10,5178,"biphone","Z-B","type",15
"CMU",10,5178,"biphone","ZH-B","type",0
"CMU",10,5178,"biphone","Q-B","type",0
"CMU",10,5178,"biphone","AA-CH","type",5
"CMU",10,5178,"biphone","AE-CH","type",16
"CMU",10,5178,"biphone","AH-CH","type",13
"CMU",10,5178,"biphone","AO-CH","type",0
"CMU",10,5178,"biphone","AW-CH","type",0
"CMU",10,5178,"biphone","AY-CH","type",0
"CMU",10,5178,"biphone","EH-CH","type",3
"CMU",10,5178,"biphone","ER-CH","type",6
"CMU",10,5178,"biphone","EY-CH","type",5
"CMU",10,5178,"biphone","IH-CH","type",21
"CMU",10,5178,"biphone","IY-CH","type",3
"CMU",10,5178,"biphone","OW-CH","type",4
"CMU",10,5178,"biphone","OY-CH","type",1
"CMU",10,5178,"biphone","UH-CH","type",0
"CMU",10,5178,"biphone","UW-CH","type",4
"CMU",10,5178,"biphone","AX-CH","type",0
"CMU",10,5178,"biphone","AXR-CH","type",0
"CMU",10,5178,"biphone","IX-CH","type",0
"CMU",10,5178,"biphone","UX-CH","type",0
"CMU",10,5178,"biphone","B-CH","type",0
"CMU",10,5178,"biphone","CH-CH","type",0
"CMU",10,5178,"biphone","D-CH","type",0
"CMU",10,5178,"biphone","DH-CH","type",0
"CMU",10,5178,"biphone","F-CH","type",0
"CMU",10,5178,"biphone","G-CH","type",0
"CMU",10,5178,"biphone","HH-CH","type",0
"CMU",10,5178,"biphone","JH-CH","type",0
"CMU",10,5178,"biphone","K-CH","type",17
"CMU",10,5178,"biphone","L-CH","type",3
"CMU",10,5178,"biphone","M-CH","type",0
"CMU",10,5178,"biphone","N-CH","type",28
"CMU",10,5178,"biphone","NG-CH","type",0
"CMU",10,5178,"biphone","P-CH","type",3
"CMU",10,5178,"biphone","R-CH","type",8
"CMU",10,5178,"biphone","S-CH","type",15
"CMU",10,5178,"biphone","SH-CH","type",0
"CMU",10,5178,"biphone","T-CH","type",3
"CMU",10,5178,"biphone","TH-CH","type",0
"CMU",10,5178,"biphone","V-CH","type",0
"CMU",10,5178,"biphone","W-CH","type",0
"CMU",10,5178,"biphone","Y-CH","type",0
"CMU",10,5178,"biphone","Z-CH","type",0
"CMU",10,5178,"biphone","ZH-CH","type",0
"CMU",10,5178,"biphone","Q-CH","type",0
"CMU",10,5178,"biphone","AA-D","type",19
"CMU",10,5178,"biphone","AE-D","type",30
"CMU",10,5178,"biphone","AH-D","type",188
"CMU",10,5178,"biphone","AO-D","type",10
"CMU",10,5178,"biphone","AW-D","type",2
"CMU",10,5178,"biphone","AY-D","type",57
"CMU",10,5178,"biphone","EH-D","type",63
"CMU",10,5178,"biphone","ER-D","type",38
"CMU",10,5178,"biphone","EY-D","type",11
"CMU",10,5178,"biphone","IH-D","type",267
"CMU",10,5178,"biphone","IY-D","type",47
"CMU",10,5178,"biphone","OW-D","type",21
"CMU",10,5178,"biphone","OY-D","type",5
"CMU",10,5178,"biphone","UH-D","type",2
"CMU",10,5178,"biphone","UW-D","type",21
"CMU",10,5178,"biphone","AX-D","type",0
"CMU",10,5178,"biphone","AXR-D","type",0
"CMU",10,5178,"biphone","IX-D","type",0
"CMU",10,5178,"biphone","UX-D","type",0
"CMU",10,5178,"biphone","B-D","type",4
"CMU",10,5178,"biphone","CH-D","type",0
"CMU",10,5178,"biphone","D-D","type",0
"CMU",10,5178,"biphone","DH-D","type",0
"CMU",10,5178,"biphone","F-D","type",3
"CMU",10,5178,"biphone","G-D","type",2
"CMU",10,5178,"biphone","HH-D","type",0
"CMU",10,5178,"biphone","JH-D","type",1
"CMU",10,5178,"biphone","K-D","type",5
"CMU",10,5178,"biphone","L-D","type",81
"CMU",10,5178,"biphone","M-D","type",5
"CMU",10,5178,"biphone","N-D","type",389
"CMU",10,5178,"biphone","NG-D","type",3
"CMU",10,5178,"biphone","P-D","type",1
"CMU",10,5178,"biphone","R-D","type",50
"CMU",10,5178,"biphone","S-D","type",3
"CMU",10,5178,"biphone","SH-D","type",1
"CMU",10,5178,"biphone","T-D","type",1
"CMU",10,5178,"biphone","TH-D","type",0
"CMU",10,5178,"biphone","V-D","type",2
"CMU",10,5178,"biphone","W-D","type",0
"CMU",10,5178,"biphone","Y-D","type",0
"CMU",10,5178,"biphone","Z-D","type",53
"CMU",10,5178,"biphone","ZH-D","type",0
"CMU",10,5178,"biphone","Q-D","type",0
"CMU",10,5178,"biphone","AA-DH","type",5
"CMU",10,5178,"biphone","AE-DH","type",0
"CMU",10,5178,"biphone","AH-DH","type",3
"CMU",10,5178,"biphone","AO-DH","type",0
"CMU",10,5178,"biphone","AW-DH","type",0
"CMU",10,5178,"biphone","AY-DH","type",0
"CMU",10,5178,"biphone","EH-DH","type",2
"CMU",10,5178,"biphone","ER-DH","type",1
"CMU",10,5178,"biphone","EY-DH","type",0
"CMU",10,5178,"biphone","IH-DH","type",0
"CMU",10,5178,"biphone","IY-DH","type",0
"CMU",10,5178,"biphone","OW-DH","type",0
"CMU",10,5178,"biphone","OY-DH","type",0
"CMU",10,5178,"biphone","UH-DH","type",0
"CMU",10,5178,"biphone","UW-DH","type",0
"CMU",10,5178,"biphone","AX-DH","type",0
"CMU",10,5178,"biphone","AXR-DH","type",0
"CMU",10,5178,"biphone","IX-DH","type",0
"CMU",10,5178,"biphone","UX-DH","type",0
"CMU",10,5178,"biphone","B-DH","type",0
"CMU",10,5178,"biphone","CH-DH","type",0
"CMU",10,5178,"biphone","D-DH","type",0
"CMU",10,5178,"biphone","DH-DH","type",0
"CMU",10,5178,"biphone","F-DH","type",0
"CMU",10,5178,"biphone","G-DH","type",0
"CMU",10,5178,"biphone","HH-DH","type",0
"CMU",10,5178,"biphone","JH-DH","type",0
"CMU",10,5178,"biphone","K-DH","type",0
"CMU",10,5178,"biphone","L-DH","type",0
"CMU",10,5178,"biphone","M-DH","type",0
"CMU",10,5178,"biphone","N-DH","type",0
"CMU",10,5178,"biphone","NG-DH","type",0
"CMU",10,5178,"biphone","P-DH","type",0
"CMU",10,5178,"biphone","R-DH","type",1
"CMU",10,5178,"biphone","S-DH","type",0
"CMU",10,5178,"biphone","SH-DH","type",0
"CMU",10,5178,"biphone","T-DH","type",0
"CMU",10,5178,"biphone","TH-DH","type",0
"CMU",10,5178,"biphone","V-DH","type",0
"CMU",10,5178,"biphone","W-DH","type",0
"CMU",10,5178,"biphone","Y-DH","type",0
"CMU",10,5178,"biphone","Z-DH","type",0
"CMU",10,5178,"biphone","ZH-DH","type",0
"CMU",10,5178,"biphone","Q-DH","type",0
"CMU",10,5178,"biphone","AA-F","type",20
"CMU",10,5178,"biphone","AE-F","type",39
"CMU",10,5178,"biphone","AH-F","type",120
"CMU",10,5178,"biphone","AO-F","type",52
"CMU",10,5178,"biphone","AW-F","type",0
"CMU",10,5178,"biphone","AY-F","type",4
"CMU",10,5178,"biphone","EH-F","type",38
"CMU",10,5178,"biphone","ER-F","type",22
"CMU",10,5178,"biphone","EY-F","type",0
"CMU",10,5178,"biphone","IH-F","type",70
"CMU",10,5178,"biphone","IY-F","type",20
"CMU",10,5178,"biphone","OW-F","type",15
"CMU",10,5178,"biphone","OY-F","type",2
"CMU",10,5178,"biphone","UH-F","type",0
"CMU",10,5178,"biphone","UW-F","type",7
"CMU",10,5178,"biphone","AX-F","type",0
"CMU",10,5178,"biphone","AXR-F","type",0
"CMU",10,5178,"biphone","IX-F","type",0
"CMU",10,5178,"biphone","UX-F","type",0
"CMU",10,5178,"biphone","B-F","type",2
"CMU",10,5178,"biphone","CH-F","type",0
"CMU",10,5178,"biphone","D-F","type",5
"CMU",10,5178,"biphone","DH-F","type",0
"CMU",10,5178,"biphone","F-F","type",0
"CMU",10,5178,"biphone","G-F","type",1
"CMU",10,5178,"biphone","HH-F","type",0
"CMU",10,5178,"biphone","JH-F","type",0
"CMU",10,5178,"biphone","K-F","type",5
"CMU",10,5178,"biphone","L-F","type",19
"CMU",10,5178,"biphone","M-F","type",10
"CMU",10,5178,"biphone","N-F","type",73
"CMU",10,5178,"biphone","NG-F","type",1
"CMU",10,5178,"biphone","P-F","type",2
"CMU",10,5178,"biphone","R-F","type",15
"CMU",10,5178,"biphone","S-F","type",25
"CMU",10,5178,"biphone","SH-F","type",1
"CMU",10,5178,"biphone","T-F","type",14
"CMU",10,5178,"biphone","TH-F","type",2
"CMU",10,5178,"biphone","V-F","type",0
"CMU",10,5178,"biphone","W-F","type",0
"CMU",10,5178,"biphone","Y-F","type",0
"CMU",10,5178,"biphone","Z-F","type",1
"CMU",10,5178,"biphone","ZH-F","type",0
"CMU",10,5178,"biphone","Q-F","type",0
"CMU",10,5178,"biphone","AA-G","type",37
"CMU",10,5178,"biphone","AE-G","type",30
"CMU",10,5178,"biphone","AH-G","type",100
"CMU",10,5178,"biphone","AO-G","type",8
"CMU",10,5178,"biphone","AW-G","type",1
"CMU",10,5178,"biphone","AY-G","type",3
"CMU",10,5178,"biphone","EH-G","type",39
"CMU",10,5178,"biphone","ER-G","type",51
"CMU",10,5178,"biphone","EY-G","type",13
"CMU",10,5178,"biphone","IH-G","type",91
"CMU",10,5178,"biphone","IY-G","type",15
"CMU",10,5178,"biphone","OW-G","type",10
"CMU",10,5178,"biphone","OY-G","type",0
"CMU",10,5178,"biphone","UH-G","type",0
"CMU",10,5178,"biphone","UW-G","type",6
"CMU",10,5178,"biphone","AX-G","type",0
"CMU",10,5178,"biphone","AXR-G","type",0
"CMU",10,5178,"biphone","IX-G","type",0
"CMU",10,5178,"biphone","UX-G","type",0
"CMU",10,5178,"biphone","B-G","type",0
"CMU",10,5178,"biphone","CH-G","type",0
"CMU",10,5178,"biphone","D-G","type",0
"CMU",10,5178,"biphone","DH-G","type",0
"CMU",10,5178,"biphone","F-G","type",1
"CMU",10,5178,"biphone","G-G","type",0
"CMU",10,5178,"biphone","HH-G","type",0
"CMU",10,5178,"biphone","JH-G","type",0
"CMU",10,5178,"biphone","K-G","type",0
"CMU",10,5178,"biphone","L-G","type",8
"CMU",10,5178,"biphone","M-G","type",0
"CMU",10,5178,"biphone","N-G","type",10
"CMU",10,5178,"biphone","NG-G","type",53
"CMU",10,5178,"biphone","P-G","type",1
"CMU",10,5178,"biphone","R-G","type",24
"CMU",10,5178,"biphone","S-G","type",5
"CMU",10,5178,"biphone","SH-G","type",0
"CMU",10,5178,"biphone","T-G","type",2
"CMU",10,5178,"biphone","TH-G","type",0
"CMU",10,5178,"biphone","V-G","type",0
"CMU",10,5178,"biphone","W-G","type",0
"CMU",10,5178,"biphone","Y-G","type",0
"CMU",10,5178,"biphone","Z-G","type",2
"CMU",10,5178,"biphone","ZH-G","type",0
"CMU",10,5178,"biphone","Q-G","type",0
"CMU",10,5178,"biphone","AA-HH","type",1
"CMU",10,5178,"biphone","AE-HH","type",2
"CMU",10,5178,"biphone","AH-HH","type",26
"CMU",10,5178,"biphone","AO-HH","type",0
"CMU",10,5178,"biphone","AW-HH","type",0
"CMU",10,5178,"biphone","AY-HH","type",1
"CMU",10,5178,"biphone","EH-HH","type",1
"CMU",10,5178,"biphone","ER-HH","type",9
"CMU",10,5178,"biphone","EY-HH","type",0
"CMU",10,5178,"biphone","IH-HH","type",9
"CMU",10,5178,"biphone","IY-HH","type",11
"CMU",10,5178,"biphone","OW-HH","type",9
"CMU",10,5178,"biphone","OY-HH","type",0
"CMU",10,5178,"biphone","UH-HH","type",0
"CMU",10,5178,"biphone","UW-HH","type",2
"CMU",10,5178,"biphone","AX-HH","type",0
"CMU",10,5178,"biphone","AXR-HH","type",0
"CMU",10,5178,"biphone","IX-HH","type",0
"CMU",10,5178,"biphone","UX-HH","type",0
"CMU",10,5178,"biphone","B-HH","type",0
"CMU",10,5178,"biphone","CH-HH","type",0
"CMU",10,5178,"biphone","D-HH","type",10
"CMU",10,5178,"biphone","DH-HH","type",0
"CMU",10,5178,"biphone","F-HH","type",0
"CMU",10,5178,"biphone","G-HH","type",0
"CMU",10,5178,"biphone","HH-HH","type",0
"CMU",10,5178,"biphone","JH-HH","type",0
"CMU",10,5178,"biphone","K-HH","type",9
"CMU",10,5178,"biphone","L-HH","type",9
"CMU",10,5178,"biphone","M-HH","type",1
